cve_ent,nom_ent,nom_abr,cve_mun,nom_mun,cve_cab,nom_cab,Pob_total,Total de viviendas habitadas,Pob_masculina,Pob_femenina
"30","Veracruz de Ignacio de la Llave","Ver.","006","Acultzingo","0001","Acultzingo","23100","5991","11178","11922"
"30","Veracruz de Ignacio de la Llave","Ver.","007","Camarón de Tejeda","0001","Camarón de Tejeda","6538","1930","3195","3343"
"30","Veracruz de Ignacio de la Llave","Ver.","008","Alpatláhuac","0001","Alpatláhuac","10338","2514","5034","5304"
"30","Veracruz de Ignacio de la Llave","Ver.","009","Alto Lucero de Gutiérrez Barrios","0001","Alto Lucero","28184","8830","14006","14178"
"30","Veracruz de Ignacio de la Llave","Ver.","010","Altotonga","0001","Altotonga","64234","16708","30527","33707"
"30","Veracruz de Ignacio de la Llave","Ver.","011","Alvarado","0001","Alvarado","57035","18446","27938","29097"
"30","Veracruz de Ignacio de la Llave","Ver.","012","Amatitlán","0001","Amatitlán","7866","2732","3848","4018"
"30","Veracruz de Ignacio de la Llave","Ver.","013","Naranjos Amatlán","0001","Naranjos","26843","8369","12669","14174"
"30","Veracruz de Ignacio de la Llave","Ver.","014","Amatlán de los Reyes","0001","Amatlán de los Reyes","46955","13305","22774","24181"
"30","Veracruz de Ignacio de la Llave","Ver.","015","Angel R. Cabada","0001","Ángel R. Cabada","33839","10876","16514","17325"
"30","Veracruz de Ignacio de la Llave","Ver.","016","La Antigua","0001","José Cardel","28682","9177","13737","14945"
"30","Veracruz de Ignacio de la Llave","Ver.","017","Apazapan","0001","Apazapan","4709","1520","2363","2346"
"30","Veracruz de Ignacio de la Llave","Ver.","018","Aquila","0001","Aquila","1978","486","929","1049"
"30","Veracruz de Ignacio de la Llave","Ver.","019","Astacinga","0001","Astacinga","6909","1694","3201","3708"
"30","Veracruz de Ignacio de la Llave","Ver.","020","Atlahuilco","0001","Atlahuilco","11577","2955","5594","5983"
"30","Veracruz de Ignacio de la Llave","Ver.","021","Atoyac","0001","Atoyac","23461","7094","11351","12110"
"30","Veracruz de Ignacio de la Llave","Ver.","022","Atzacan","0001","Atzacan","22651","5631","11125","11526"
"30","Veracruz de Ignacio de la Llave","Ver.","023","Atzalan","0001","Atzalan","49180","14103","24379","24801"
"30","Veracruz de Ignacio de la Llave","Ver.","024","Tlaltetela","0001","Tlaltetela","16485","4274","8318","8167"
"30","Veracruz de Ignacio de la Llave","Ver.","025","Ayahualulco","0001","Ayahualulco","27217","6424","13238","13979"
"30","Veracruz de Ignacio de la Llave","Ver.","026","Banderilla","0001","Banderilla","25993","7609","12221","13772"
"30","Veracruz de Ignacio de la Llave","Ver.","027","Benito Juárez","0001","Benito Juárez","16120","4384","7788","8332"
"30","Veracruz de Ignacio de la Llave","Ver.","028","Boca del Río","0001","Boca del Río","144550","47818","67985","76565"
"30","Veracruz de Ignacio de la Llave","Ver.","029","Calcahualco","0001","Calcahualco","13701","3095","6762","6939"
"30","Veracruz de Ignacio de la Llave","Ver.","030","Camerino Z. Mendoza","0001","Ciudad Mendoza","41835","11735","19687","22148"
"30","Veracruz de Ignacio de la Llave","Ver.","031","Carrillo Puerto","0001","Tamarindo","18888","5048","9337","9551"
"30","Veracruz de Ignacio de la Llave","Ver.","032","Catemaco","0001","Catemaco","49451","13747","23599","25852"
"30","Veracruz de Ignacio de la Llave","Ver.","033","Cazones de Herrera","0001","Cazones de Herrera","24421","7043","11846","12575"
"30","Veracruz de Ignacio de la Llave","Ver.","034","Cerro Azul","0001","Cerro Azul","25011","7804","11598","13413"
"30","Veracruz de Ignacio de la Llave","Ver.","035","Citlaltépetl","0001","Citlaltépec","11165","3356","5478","5687"
"30","Veracruz de Ignacio de la Llave","Ver.","036","Coacoatzintla","0001","Coacoatzintla","11018","2873","5329","5689"
"30","Veracruz de Ignacio de la Llave","Ver.","037","Coahuitlán","0001","Progreso de Zaragoza","8176","1973","3990","4186"
"30","Veracruz de Ignacio de la Llave","Ver.","038","Coatepec","0001","Coatepec","93911","27374","45096","48815"
"30","Veracruz de Ignacio de la Llave","Ver.","039","Coatzacoalcos","0001","Coatzacoalcos","310698","98227","149139","161559"
"30","Veracruz de Ignacio de la Llave","Ver.","040","Coatzintla","0001","Coatzintla","55016","16159","26292","28724"
"30","Veracruz de Ignacio de la Llave","Ver.","041","Coetzala","0001","Coetzala","2355","641","1156","1199"
"30","Veracruz de Ignacio de la Llave","Ver.","042","Colipa","0001","Colipa","5743","1847","2844","2899"
"30","Veracruz de Ignacio de la Llave","Ver.","043","Comapa","0001","Comapa","19876","5362","9975","9901"
"30","Veracruz de Ignacio de la Llave","Ver.","044","Córdoba","0001","Córdoba","204721","61960","95960","108761"
"30","Veracruz de Ignacio de la Llave","Ver.","045","Cosamaloapan de Carpio","0001","Cosamaloapan","54737","18415","25879","28858"
"30","Veracruz de Ignacio de la Llave","Ver.","046","Cosautlán de Carvajal","0001","Cosautlán de Carvajal","16167","4457","7980","8187"
"30","Veracruz de Ignacio de la Llave","Ver.","047","Coscomatepec","0001","Coscomatepec de Bravo","59471","14328","28715","30756"
"30","Veracruz de Ignacio de la Llave","Ver.","048","Cosoleacaque","0001","Cosoleacaque","130903","40694","62157","68746"
"30","Veracruz de Ignacio de la Llave","Ver.","049","Cotaxtla","0001","Cotaxtla","22050","6558","10868","11182"
"30","Veracruz de Ignacio de la Llave","Ver.","050","Coxquihui","0001","Coxquihui","16333","4027","7902","8431"
"30","Veracruz de Ignacio de la Llave","Ver.","051","Coyutla","0001","Coyutla","23096","6060","11141","11955"
"30","Veracruz de Ignacio de la Llave","Ver.","052","Cuichapa","0001","Cuichapa","11869","3393","5645","6224"
"30","Veracruz de Ignacio de la Llave","Ver.","053","Cuitláhuac","0001","Cuitláhuac","28075","8055","13510","14565"
"30","Veracruz de Ignacio de la Llave","Ver.","054","Chacaltianguis","0001","Chacaltianguis","11461","3998","5574","5887"
"30","Veracruz de Ignacio de la Llave","Ver.","055","Chalma","0001","Chalma","13527","3822","6521","7006"
"30","Veracruz de Ignacio de la Llave","Ver.","056","Chiconamel","0001","Chiconamel","6610","1730","3143","3467"
"30","Veracruz de Ignacio de la Llave","Ver.","057","Chiconquiaco","0001","Chiconquiaco","13881","3340","6930","6951"
"30","Veracruz de Ignacio de la Llave","Ver.","058","Chicontepec","0001","Chicontepec de Tejeda","53858","15207","26214","27644"
"30","Veracruz de Ignacio de la Llave","Ver.","059","Chinameca","0001","Chinameca","22638","7092","10930","11708"
"30","Veracruz de Ignacio de la Llave","Ver.","060","Chinampa de Gorostiza","0001","Chinampa de Gorostiza","16283","4670","7927","8356"
"30","Veracruz de Ignacio de la Llave","Ver.","061","Las Choapas","0001","Las Choapas","81080","22434","39349","41731"
"30","Veracruz de Ignacio de la Llave","Ver.","062","Chocamán","0001","Chocamán","20839","5207","10278","10561"
"30","Veracruz de Ignacio de la Llave","Ver.","063","Chontla","0001","Chontla","13359","4138","6526","6833"
"30","Veracruz de Ignacio de la Llave","Ver.","064","Chumatlán","0001","Chumatlán","4008","1112","1894","2114"
"30","Veracruz de Ignacio de la Llave","Ver.","065","Emiliano Zapata","0001","Dos Ríos","85489","27261","41162","44327"
"30","Veracruz de Ignacio de la Llave","Ver.","066","Espinal","0001","Espinal","26830","7346","13021","13809"
"30","Veracruz de Ignacio de la Llave","Ver.","067","Filomeno Mata","0001","Filomeno Mata","19179","3638","9294","9885"
"30","Veracruz de Ignacio de la Llave","Ver.","068","Fortín","0001","Fortín de las Flores","66372","19979","31242","35130"
"30","Veracruz de Ignacio de la Llave","Ver.","069","Gutiérrez Zamora","0001","Gutiérrez Zamora","24085","7682","11188","12897"
"30","Veracruz de Ignacio de la Llave","Ver.","070","Hidalgotitlán","0001","Hidalgotitlán","18275","5308","9148","9127"
"30","Veracruz de Ignacio de la Llave","Ver.","071","Huatusco","0001","Huatusco de Chicuellar","59920","16101","28610","31310"
"30","Veracruz de Ignacio de la Llave","Ver.","072","Huayacocotla","0001","Huayacocotla","21796","6137","10467","11329"
"30","Veracruz de Ignacio de la Llave","Ver.","073","Hueyapan de Ocampo","0001","Hueyapan de Ocampo","41670","12652","20201","21469"
"30","Veracruz de Ignacio de la Llave","Ver.","074","Huiloapan de Cuauhtémoc","0001","Huiloapan de Cuauhtémoc","7293","2018","3457","3836"
"30","Veracruz de Ignacio de la Llave","Ver.","075","Ignacio de la Llave","0001","Ignacio de la Llave","16525","5663","7959","8566"
"30","Veracruz de Ignacio de la Llave","Ver.","076","Ilamatlán","0001","Ilamatlán","13377","3713","6350","7027"
"30","Veracruz de Ignacio de la Llave","Ver.","077","Isla","0001","Isla","42807","13269","20715","22092"
"30","Veracruz de Ignacio de la Llave","Ver.","078","Ixcatepec","0001","Ixcatepec","12379","3745","6080","6299"
"30","Veracruz de Ignacio de la Llave","Ver.","079","Ixhuacán de los Reyes","0001","Ixhuacán de los Reyes","11387","3072","5617","5770"
"30","Veracruz de Ignacio de la Llave","Ver.","080","Ixhuatlán del Café","0001","Ixhuatlán del Café","23132","5964","11460","11672"
"30","Veracruz de Ignacio de la Llave","Ver.","081","Ixhuatlancillo","0001","Ixhuatlancillo","27295","7851","12909","14386"
"30","Veracruz de Ignacio de la Llave","Ver.","082","Ixhuatlán del Sureste","0001","Ixhuatlán del Sureste","15831","4782","7768","8063"
"30","Veracruz de Ignacio de la Llave","Ver.","083","Ixhuatlán de Madero","0001","Ixhuatlán de Madero","50836","14058","24723","26113"
"30","Veracruz de Ignacio de la Llave","Ver.","084","Ixmatlahuacan","0001","Ixmatlahuacan","5574","1924","2712","2862"
"30","Veracruz de Ignacio de la Llave","Ver.","085","Ixtaczoquitlán","0001","Ixtaczoquitlán","74004","20868","35363","38641"
"30","Veracruz de Ignacio de la Llave","Ver.","086","Jalacingo","0001","Jalacingo","46794","11593","22644","24150"
"30","Veracruz de Ignacio de la Llave","Ver.","087","Xalapa","0001","Xalapa-Enríquez","488531","151306","226821","261710"
"30","Veracruz de Ignacio de la Llave","Ver.","088","Jalcomulco","0001","Jalcomulco","5054","1632","2537","2517"
"30","Veracruz de Ignacio de la Llave","Ver.","089","Jáltipan","0001","Jáltipan de Morelos","38669","12270","18192","20477"
"30","Veracruz de Ignacio de la Llave","Ver.","090","Jamapa","0001","Jamapa","11132","3617","5420","5712"
"30","Veracruz de Ignacio de la Llave","Ver.","091","Jesús Carranza","0001","Jesús Carranza","28524","8206","14079","14445"
"30","Veracruz de Ignacio de la Llave","Ver.","092","Xico","0001","Xico","39623","10250","19253","20370"
"30","Veracruz de Ignacio de la Llave","Ver.","093","Jilotepec","0001","Jilotepec","16585","4637","8015","8570"
"30","Veracruz de Ignacio de la Llave","Ver.","094","Juan Rodríguez Clara","0001","Juan Rodríguez Clara","38367","11743","18690","19677"
"30","Veracruz de Ignacio de la Llave","Ver.","095","Juchique de Ferrer","0001","Juchique de Ferrer","15059","4694","7478","7581"
"30","Veracruz de Ignacio de la Llave","Ver.","096","Landero y Coss","0001","Landero y Coss","1543","425","756","787"
"30","Veracruz de Ignacio de la Llave","Ver.","097","Lerdo de Tejada","0001","Lerdo de Tejada","19123","6585","8984","10139"
"30","Veracruz de Ignacio de la Llave","Ver.","098","Magdalena","0001","Magdalena","3299","856","1591","1708"
"30","Veracruz de Ignacio de la Llave","Ver.","099","Maltrata","0001","Maltrata","18327","4504","8778","9549"
"30","Veracruz de Ignacio de la Llave","Ver.","100","Manlio Fabio Altamirano","0001","Manlio Fabio Altamirano","23918","7630","11737","12181"
"30","Veracruz de Ignacio de la Llave","Ver.","101","Mariano Escobedo","0001","Mariano Escobedo","38670","10300","18520","20150"
"30","Veracruz de Ignacio de la Llave","Ver.","102","Martínez de la Torre","0001","Martínez de la Torre","108842","32755","52176","56666"
"30","Veracruz de Ignacio de la Llave","Ver.","103","Mecatlán","0001","Mecatlán","12799","3136","6296","6503"
"30","Veracruz de Ignacio de la Llave","Ver.","104","Mecayapan","0001","Mecayapan","17134","5002","8228","8906"
"30","Veracruz de Ignacio de la Llave","Ver.","105","Medellín de Bravo","0001","Medellín","95202","33236","45685","49517"
"30","Veracruz de Ignacio de la Llave","Ver.","106","Miahuatlán","0001","Miahuatlán","4841","1203","2406","2435"
"30","Veracruz de Ignacio de la Llave","Ver.","107","Las Minas","0001","Las Minas","2934","720","1453","1481"
"30","Veracruz de Ignacio de la Llave","Ver.","108","Minatitlán","0001","Minatitlán","144776","44984","68789","75987"
"30","Veracruz de Ignacio de la Llave","Ver.","109","Misantla","0001","Misantla","65761","19527","32030","33731"
"30","Veracruz de Ignacio de la Llave","Ver.","110","Mixtla de Altamirano","0001","Mixtla de Altamirano","12125","3197","5982","6143"
"30","Veracruz de Ignacio de la Llave","Ver.","111","Moloacán","0001","Moloacán","16493","4960","7953","8540"
"30","Veracruz de Ignacio de la Llave","Ver.","112","Naolinco","0001","Naolinco de Victoria","22835","6608","11126","11709"
"30","Veracruz de Ignacio de la Llave","Ver.","113","Naranjal","0001","Naranjal","4614","1224","2232","2382"
"30","Veracruz de Ignacio de la Llave","Ver.","114","Nautla","0001","Nautla","10130","3377","5050","5080"
"30","Veracruz de Ignacio de la Llave","Ver.","115","Nogales","0001","Nogales","37314","10712","17775","19539"
"30","Veracruz de Ignacio de la Llave","Ver.","116","Oluta","0001","Oluta","17027","5039","8178","8849"
"30","Veracruz de Ignacio de la Llave","Ver.","117","Omealca","0001","Omealca","23773","6710","11420","12353"
"30","Veracruz de Ignacio de la Llave","Ver.","118","Orizaba","0001","Orizaba","123182","37722","56740","66442"
"30","Veracruz de Ignacio de la Llave","Ver.","119","Otatitlán","0001","Otatitlán","5651","1824","2739","2912"
"30","Veracruz de Ignacio de la Llave","Ver.","120","Oteapan","0001","Oteapan","10343","3039","4913","5430"
"30","Veracruz de Ignacio de la Llave","Ver.","121","Ozuluama de Mascareñas","0001","Ozuluama de Mascareñas","22756","7156","11612","11144"
"30","Veracruz de Ignacio de la Llave","Ver.","122","Pajapan","0001","Pajapan","18051","5567","8880","9171"
"30","Veracruz de Ignacio de la Llave","Ver.","123","Pánuco","0001","Pánuco","96185","28379","47219","48966"
"30","Veracruz de Ignacio de la Llave","Ver.","124","Papantla","0001","Papantla de Olarte","159910","45472","77178","82732"
"30","Veracruz de Ignacio de la Llave","Ver.","125","Paso del Macho","0001","Paso del Macho","31894","9130","15617","16277"
"30","Veracruz de Ignacio de la Llave","Ver.","126","Paso de Ovejas","0001","Paso de Ovejas","33442","10627","16531","16911"
"30","Veracruz de Ignacio de la Llave","Ver.","127","La Perla","0001","La Perla","28258","6348","13717","14541"
"30","Veracruz de Ignacio de la Llave","Ver.","128","Perote","0001","Perote","77432","19096","38295","39137"
"30","Veracruz de Ignacio de la Llave","Ver.","129","Platón Sánchez","0001","Platón Sánchez","18053","5193","8687","9366"
"30","Veracruz de Ignacio de la Llave","Ver.","130","Playa Vicente","0001","Playa Vicente","39327","11598","18844","20483"
"30","Veracruz de Ignacio de la Llave","Ver.","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","189457","56971","88204","101253"
"30","Veracruz de Ignacio de la Llave","Ver.","132","Las Vigas de Ramírez","0001","Las Vigas de Ramírez","20300","5070","9962","10338"
"30","Veracruz de Ignacio de la Llave","Ver.","133","Pueblo Viejo","0001","Cd. Cuauhtémoc","57909","16522","28756","29153"
"30","Veracruz de Ignacio de la Llave","Ver.","134","Puente Nacional","0001","Puente Nacional","23544","7539","11493","12051"
"30","Veracruz de Ignacio de la Llave","Ver.","135","Rafael Delgado","0001","Rafael Delgado","24127","6017","11804","12323"
"30","Veracruz de Ignacio de la Llave","Ver.","136","Rafael Lucio","0001","Rafael Lucio","8343","2113","4024","4319"
"30","Veracruz de Ignacio de la Llave","Ver.","137","Los Reyes","0001","Los Reyes","6308","1641","3097","3211"
"30","Veracruz de Ignacio de la Llave","Ver.","138","Río Blanco","0001","Río Blanco","41795","12341","19312","22483"
"30","Veracruz de Ignacio de la Llave","Ver.","139","Saltabarranca","0001","Saltabarranca","6126","2057","2952","3174"
"30","Veracruz de Ignacio de la Llave","Ver.","140","San Andrés Tenejapan","0001","San Andrés Tenejapan","3134","743","1520","1614"
"30","Veracruz de Ignacio de la Llave","Ver.","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","162428","44809","76986","85442"
"30","Veracruz de Ignacio de la Llave","Ver.","142","San Juan Evangelista","0001","San Juan Evangelista","32631","9517","15998","16633"
"30","Veracruz de Ignacio de la Llave","Ver.","143","Santiago Tuxtla","0001","Santiago Tuxtla","57085","16708","27104","29981"
"30","Veracruz de Ignacio de la Llave","Ver.","144","Sayula de Alemán","0001","Sayula de Alemán","32400","8937","15629","16771"
"30","Veracruz de Ignacio de la Llave","Ver.","145","Soconusco","0001","Soconusco","16574","5009","7926","8648"
"30","Veracruz de Ignacio de la Llave","Ver.","146","Sochiapa","0001","Sochiapa","3925","941","1956","1969"
"30","Veracruz de Ignacio de la Llave","Ver.","147","Soledad Atzompa","0001","Soledad Atzompa","24578","5595","12001","12577"
"30","Veracruz de Ignacio de la Llave","Ver.","148","Soledad de Doblado","0001","Soledad de Doblado","28130","8505","13872","14258"
"30","Veracruz de Ignacio de la Llave","Ver.","149","Soteapan","0001","Soteapan","34385","9365","16531","17854"
